date,app_name,input,cluster,total_time,ru_stime,rs_stime,maxrss,ixrss,idrss,minflt,majflt,nswap,inblock,oublock,msgsnd,msgrcv,nsignals,nvcsw,nivcsw,rxBytes,txBytes,rxPackets,txPackets,pi_5,pi_10,pi_15,total_pi
06-24-21-02_53_0,Quicksilver,B,n1-standard-4-16,43.597434,19.305287,23.338391,19576,0,0,2525,0,0,0,0,0,0,0,2248,1174,54313861,52006532,95468,100548,2.618228,4.703797,6.819304,100
06-24-21-02_53_0,kripke,A,n1-standard-4-16,3.335905,2.351318,0.523848,22268,0,0,3137,0,0,0,0,0,0,0,2371,645,158613338,155595176,23607,19230,0.676372,0.817859,0.959052,100
06-24-21-02_53_0,LULESH,C,n1-standard-4-16,3802.505494,3311.226135,479.422022,1193724,0,0,23779734,0,0,0,0,0,0,0,2300,64220,11428369347,5688468060,818177,920073,19.838836,39.109414,59.911118,1000
06-24-21-02_53_0,Quicksilver,A,n1-standard-4-16,14.232126,5.540727,8.067235,17580,0,0,2026,0,0,0,0,0,0,0,2320,972,17599148,14554524,68072,64698,1.082440,1.653015,2.222665,100
06-24-21-02_53_0,Quicksilver,C,n1-standard-4-16,79.366641,36.376592,41.691510,23080,0,0,3298,0,0,0,0,0,0,0,2269,1460,98788306,97022164,109128,122697,4.608631,8.613841,12.599742,100
06-21-21-15:28:1,LULESH,A,n1-standard-1-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-21-21-15:28:1,kripke,C,n1-standard-1-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-21-21-15:28:1,kripke,A,n1-standard-1-16,6.897963,5.461006,0.839539,33072,0,0,6454,2,0,480,0,0,0,0,2100,1206,156456316,155267652,16463,12837,0.827003,1.135410,1.442443,100
06-21-21-15:28:1,LULESH,B,n1-standard-1-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-21-21-15:28:1,Quicksilver,B,n1-standard-1-16,94.573674,39.242233,53.660767,24008,0,0,4271,0,0,0,0,0,0,0,2160,2184,13857199,13207540,23369,26450,5.409861,10.144898,14.888589,100
06-21-21-15:28:1,LULESH,C,n1-standard-1-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-21-21-15:28:1,Quicksilver,A,n1-standard-1-16,20.768123,8.478083,11.545389,16172,0,0,2222,0,0,0,0,0,0,0,2132,1374,4649771,3707894,18374,17328,1.521227,2.566892,3.567207,100
06-21-21-15:28:1,kripke,B,n1-standard-1-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-21-21-15:28:1,Quicksilver,C,n1-standard-1-16,185.719390,77.486646,105.484040,34584,0,0,6837,0,0,0,0,0,0,0,2130,2903,25014022,24769282,26670,32787,10.177451,19.485317,28.789481,100
06-24-21-00_47_4,Quicksilver,C,n1-standard-2-16,203.272305,83.195016,117.088099,27344,0,0,4505,0,0,0,0,0,0,0,2267,2721,29224420,27669192,41211,46078,11.138557,21.412339,31.651010,100
06-24-21-00_47_4,Quicksilver,B,n1-standard-2-16,103.787604,40.888967,61.123712,22056,0,0,3155,0,0,0,0,0,0,0,2218,1839,16925948,15226858,37728,39247,5.889708,11.092125,16.340033,100
06-24-21-00_47_4,kripke,C,n1-standard-2-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-00_47_4,kripke,B,n1-standard-2-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-00_47_4,kripke,A,n1-standard-2-16,5.758400,4.540452,0.520051,26728,0,0,4322,0,0,0,0,0,0,0,2242,966,156774777,155135686,14729,13507,0.792461,1.052669,1.311278,100
06-24-21-00_47_4,LULESH,A,n1-standard-2-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-00_47_4,LULESH,C,n1-standard-2-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-00_47_4,Quicksilver,A,n1-standard-2-16,24.729507,9.756750,14.054034,17968,0,0,2131,0,0,0,0,0,0,0,2263,1232,6721802,4923268,30941,29101,1.699170,2.871812,4.036831,100
06-24-21-00_47_4,LULESH,B,n1-standard-2-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-06_17_2,Quicksilver,A,n1-standard-16-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-06_17_2,Quicksilver,C,n1-standard-16-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-06_17_2,LULESH,C,n1-standard-16-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-06_17_2,kripke,A,n1-standard-16-16,2.149699,1.063323,0.583628,19044,0,0,2299,0,0,0,0,0,0,0,2496,404,207177665,196018088,64382,42307,0.708386,0.787715,0.869054,100
06-24-21-06_17_2,kripke,B,n1-standard-16-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-06_17_2,LULESH,A,n1-standard-16-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-06_17_2,LULESH,B,n1-standard-16-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-06_17_2,kripke,C,n1-standard-16-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-06_17_2,Quicksilver,B,n1-standard-16-16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:18:5,kripke,C,n1-standard-8-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:18:5,LULESH,A,n1-standard-8-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:18:5,kripke,A,n1-standard-8-2,9.991224,8.881213,0.576338,36364,0,0,6645,0,0,0,0,0,0,0,2196,811,310636403,310251483,22625,21383,1.004438,1.478274,1.953689,100
06-18-21-04:18:5,LULESH,C,n1-standard-8-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:18:5,kripke,B,n1-standard-8-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:18:5,Quicksilver,C,n1-standard-8-2,315.706349,136.359571,175.645687,37632,0,0,7036,0,0,0,0,0,0,0,2232,2669,208969598,212044223,99906,123336,17.028355,33.042349,48.851466,100
06-18-21-04:18:5,LULESH,B,n1-standard-8-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:18:5,Quicksilver,A,n1-standard-8-2,33.079955,13.779500,18.571326,19264,0,0,2423,0,0,0,0,0,0,0,2198,856,24842825,25128536,51330,57113,2.202936,3.862110,5.474275,100
06-18-21-04:18:5,Quicksilver,B,n1-standard-8-2,158.311093,66.820418,89.517843,27460,0,0,4472,0,0,0,0,0,0,0,2175,1311,107336299,109097815,83287,99191,8.872291,16.906164,24.980933,100
06-18-21-04:42:5,LULESH,C,n1-standard-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:42:5,Quicksilver,A,n1-standard-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:42:5,kripke,C,n1-standard-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:42:5,LULESH,A,n1-standard-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:42:5,kripke,A,n1-standard-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:42:5,Quicksilver,B,n1-standard-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:42:5,Quicksilver,C,n1-standard-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:42:5,LULESH,B,n1-standard-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:42:5,kripke,B,n1-standard-32-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:51:5,LULESH,B,n1-standard-1-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:51:5,Quicksilver,B,n1-standard-1-2,402.182009,250.670166,146.395022,95792,0,0,14462,0,0,0,0,0,0,0,2073,4666,37241296,37978634,12075,21884,21.639006,41.887785,62.106321,100
06-18-21-04:51:5,kripke,B,n1-standard-1-2,220.379658,214.749762,2.257201,580424,0,0,106738,0,0,0,0,0,0,0,2103,3362,816326914,816622705,24323,24556,12.011239,23.065334,34.057990,100
06-18-21-04:51:5,Quicksilver,C,n1-standard-1-2,802.657135,499.233342,293.611451,175800,0,0,14157,0,0,0,0,0,0,0,2098,7878,74060476,75290020,21031,29968,42.494976,82.929531,123.242516,100
06-18-21-04:51:5,LULESH,A,n1-standard-1-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:51:5,kripke,A,n1-standard-1-2,39.480676,37.841579,0.751634,151168,0,0,22644,2,0,480,0,0,0,0,2089,1489,309163086,309197540,10442,10236,2.530900,4.474224,6.400722,100
06-18-21-04:51:5,kripke,C,n1-standard-1-2,786.552772,760.947041,15.391546,1751404,0,0,326735,0,0,0,0,0,0,0,2083,8782,1744116893,1745506293,57597,58871,41.371932,80.478268,119.903289,100
06-18-21-04:51:5,Quicksilver,A,n1-standard-1-2,82.906964,51.163966,30.447415,30884,0,0,5984,0,0,0,0,0,0,0,2116,1872,7791435,7905999,6051,7627,4.861569,9.104306,13.248531,100
06-18-21-04:51:5,LULESH,C,n1-standard-1-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-17-21-20:29:0,kripke,A,n1-standard-4-2,18.108560,16.763898,0.686685,54192,0,0,11025,1,0,32,0,0,0,0,2181,1066,309734190,309531428,15031,14150,1.401070,2.280597,3.155561,100
06-17-21-20:29:0,LULESH,B,n1-standard-4-2,436.065155,397.664711,36.373624,164756,0,0,3740925,0,0,0,0,0,0,0,2195,8081,1465253064,727250938,151425,160500,2.696667,4.833440,6.964115,1000
06-17-21-20:29:0,Quicksilver,A,n1-standard-4-2,54.205952,28.300989,24.942296,21184,0,0,2942,0,0,0,0,0,0,0,2145,954,21637299,21522459,29294,30583,3.318616,6.109699,8.777091,100
06-17-21-20:29:0,kripke,C,n1-standard-4-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-17-21-20:29:0,Quicksilver,B,n1-standard-4-2,252.965621,134.204121,115.444965,37648,0,0,7033,0,0,0,0,0,0,0,2186,2402,99186789,100299168,45011,64041,13.985891,26.846438,39.638250,100
06-17-21-20:29:0,kripke,B,n1-standard-4-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-17-21-20:29:0,Quicksilver,C,n1-standard-4-2,506.344598,266.871513,233.882003,57716,0,0,12295,0,0,0,0,0,0,0,2114,2602,194922866,196969809,55192,88502,27.215493,52.850171,78.168059,100
06-17-21-20:29:0,LULESH,C,n1-standard-4-2,3780.866148,3375.361907,396.832837,1193384,0,0,23557174,0,0,0,0,0,0,0,2057,24661,5691231473,2842965240,320197,384856,21.252988,40.379371,59.470335,1000
06-17-21-20:29:0,LULESH,A,n1-standard-4-2,61.163432,51.950512,7.718977,35572,0,0,2501230,0,0,0,0,0,0,0,2101,9603,388135936,191293112,63741,94107,0.781860,1.082072,1.385179,1000
06-18-21-04:06:4,Quicksilver,A,n1-standard-2-2,88.002552,47.170125,39.525670,24888,0,0,3955,0,0,0,0,0,0,0,2191,1464,10330348,10482079,14150,15340,5.146922,9.624570,14.051988,100
06-18-21-04:06:4,Quicksilver,C,n1-standard-2-2,839.890392,451.522338,377.732836,99708,0,0,14480,0,0,0,0,0,0,0,2133,6866,93635663,95139187,28331,38394,44.762003,87.043895,129.216198,100
06-18-21-04:06:4,kripke,B,n1-standard-2-2,244.031331,220.406037,20.514786,304500,0,0,25716,0,0,0,0,0,0,0,2107,2416,817260088,817521536,30809,35740,13.128292,25.348853,37.475475,100
06-18-21-04:06:4,kripke,A,n1-standard-2-2,38.893767,36.780693,1.238541,87596,0,0,18393,1,0,168,0,0,0,0,2192,908,309579962,309588032,13743,15106,2.502457,4.454595,6.377575,100
06-18-21-04:06:4,LULESH,B,n1-standard-2-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:06:4,LULESH,A,n1-standard-2-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:06:4,LULESH,C,n1-standard-2-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:06:4,Quicksilver,B,n1-standard-2-2,422.383941,227.289091,189.765816,57532,0,0,12009,0,0,0,0,0,0,0,2096,3736,47712224,48437645,21404,31036,22.706066,43.942233,65.009059,100
06-18-21-04:06:4,kripke,C,n1-standard-2-2,723.915981,691.452651,24.073299,894384,0,0,32443,0,0,0,0,0,0,0,2203,5429,1746245428,1745072204,52864,63715,37.626290,73.357211,109.029625,100
06-18-21-04:30:4,LULESH,A,n1-standard-16-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:30:4,Quicksilver,C,n1-standard-16-2,205.955609,98.228477,105.195661,29448,0,0,4530,0,0,0,0,0,0,0,2386,1321,358206613,362124678,226382,281220,11.265260,21.635660,32.027657,100
06-18-21-04:30:4,kripke,B,n1-standard-16-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:30:4,kripke,A,n1-standard-16-2,5.825591,4.872249,0.420021,27500,0,0,4486,1,0,0,0,0,0,0,2559,663,311086522,310350250,24304,22613,0.831593,1.097046,1.360353,100
06-18-21-04:30:4,LULESH,C,n1-standard-16-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:30:4,Quicksilver,B,n1-standard-16-2,103.967111,49.594622,52.882001,22276,0,0,3224,0,0,0,0,0,0,0,2350,1075,184460444,186505254,184336,212530,5.914572,11.119602,16.361967,100
06-18-21-04:30:4,Quicksilver,A,n1-standard-16-2,24.207624,11.138221,12.385126,18192,0,0,2151,0,0,0,0,0,0,0,2358,774,44300484,44578538,112398,118928,1.703149,2.859572,4.014242,100
06-18-21-04:30:4,LULESH,B,n1-standard-16-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-18-21-04:30:4,kripke,C,n1-standard-16-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-22-21-04:28:3,kripke,A,n1-standard-16-8,2.374687,1.439271,0.438213,20216,0,0,2604,0,0,0,0,0,0,0,2463,330,316072787,310890262,41726,33195,0.676940,0.767650,0.858783,100
06-22-21-04:29:2,LULESH,B,n1-standard-16-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-22-21-04:29:2,Quicksilver,A,n1-standard-16-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-22-21-04:29:2,Quicksilver,C,n1-standard-16-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-22-21-04:29:2,LULESH,A,n1-standard-16-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-22-21-04:28:3,kripke,B,n1-standard-16-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-22-21-04:28:3,kripke,C,n1-standard-16-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-22-21-04:29:2,LULESH,C,n1-standard-16-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-22-21-04:29:2,Quicksilver,B,n1-standard-16-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-21-21-10:48:5,Quicksilver,A,n1-standard-1-8,34.574725,15.762500,17.970290,18068,0,0,2780,0,0,0,0,0,0,0,2162,1516,5184278,4955752,15202,15255,2.273396,4.038524,5.737003,100
06-21-21-10:48:5,Quicksilver,C,n1-standard-1-8,324.179799,155.810517,163.928149,54848,0,0,11925,0,0,0,0,0,0,0,2163,4108,38421079,39873421,27153,37386,17.495215,33.870408,50.203387,100
06-21-21-10:48:5,LULESH,A,n1-standard-1-8,37.556341,30.149233,5.905973,32612,0,0,2500992,0,0,0,0,0,0,0,2154,22168,287240371,140287036,53883,57752,0.645099,0.833096,1.019694,1000
06-21-21-10:48:5,LULESH,B,n1-standard-1-8,244.518926,216.376931,25.777439,162796,0,0,4021119,0,0,0,0,0,0,0,2172,19930,1087642381,540698566,106295,115171,1.722423,2.956703,4.179155,1000
06-21-21-10:48:5,kripke,A,n1-standard-1-8,11.538258,10.120396,0.820356,50588,0,0,10835,0,0,0,0,0,0,0,2130,1277,232933260,232467348,15437,14238,1.072103,1.638215,2.184840,100
06-21-21-10:48:5,Quicksilver,B,n1-standard-1-8,163.160696,76.342195,84.391054,34224,0,0,6840,0,0,0,0,0,0,0,2141,2649,20085983,20567684,21884,27290,8.983427,17.137882,25.261936,100
06-21-21-10:48:5,LULESH,C,n1-standard-1-8,2409.512328,1939.931921,459.219567,1190272,0,0,189276096,0,0,0,0,0,0,0,2123,36279,4243280856,2126874726,240103,255271,12.866296,24.239742,35.628775,1000
06-21-21-10:48:5,kripke,B,n1-standard-1-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-21-21-10:48:5,kripke,C,n1-standard-1-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-23-21-23_54_1,LULESH,A,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-23-21-23_54_1,kripke,B,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-23-21-23_54_1,Quicksilver,B,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-23-21-23_54_1,Quicksilver,C,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-23-21-23_54_1,kripke,C,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-23-21-23_54_1,LULESH,C,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-23-21-23_54_1,kripke,A,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-23-21-23_54_1,Quicksilver,A,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-23-21-23_54_1,LULESH,B,n1-standard-32-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-22-21-00:21:5,Quicksilver,C,n1-standard-8-8,78.370859,34.510774,42.542489,23680,0,0,3363,0,0,0,0,0,0,0,2183,1539,243970386,244408084,224987,257745,4.510252,8.441294,12.346423,100
06-22-21-00:21:5,LULESH,B,n1-standard-8-8,461.827889,401.527366,57.488455,165160,0,0,3659194,0,0,0,0,0,0,0,2184,27179,4464137251,2201607312,630284,691590,3.038844,5.332702,7.705217,1000
06-22-21-01:47:3,kripke,B,n1-standard-8-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-22-21-01:47:3,kripke,C,n1-standard-8-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-22-21-00:21:5,LULESH,A,n1-standard-8-8,64.097591,51.774471,10.177546,35768,0,0,2501265,0,0,0,0,0,0,0,2193,20154,1221201193,584675394,396094,374264,0.825941,1.149736,1.477946,1000
06-22-21-00:21:5,Quicksilver,A,n1-standard-8-8,13.664464,5.071270,8.009165,17988,0,0,2050,0,0,0,0,0,0,0,2241,1060,35609824,33020110,121044,118515,1.055178,1.608374,2.146761,100
06-22-21-01:47:3,kripke,A,n1-standard-8-8,3.871134,2.715908,0.676974,22828,0,0,3275,0,0,0,0,0,0,0,2263,615,312435109,309908644,22965,21038,0.726082,0.890909,1.053608,100
06-22-21-00:21:5,Quicksilver,B,n1-standard-8-8,42.007829,17.954788,23.145282,19568,0,0,2537,0,0,0,0,0,0,0,2211,1333,130205270,129345620,189619,206176,2.578644,4.600640,6.666992,100
06-22-21-00:21:5,LULESH,C,n1-standard-8-8,4209.043515,3470.639326,724.873286,1193576,0,0,23337217,0,0,0,0,0,0,0,2229,33571,17152579882,8530770060,1061610,1199181,23.253868,45.479695,67.862950,1000
06-24-21-02_40_1,LULESH,C,n1-standard-4-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-02_40_1,LULESH,B,n1-standard-4-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-02_40_1,kripke,A,n1-standard-4-8,5.341878,4.413283,0.425020,26752,0,0,4319,2,0,200,0,0,0,0,2258,636,233662779,232571192,15390,18404,0.761773,1.002105,1.245164,100
06-24-21-02_40_1,LULESH,A,n1-standard-4-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-02_40_1,kripke,C,n1-standard-4-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-02_40_1,Quicksilver,C,n1-standard-4-8,195.498864,82.093264,110.575172,27140,0,0,4449,0,0,0,0,0,0,0,2226,2055,130313125,131006160,104716,125899,10.645334,20.460700,30.334064,100
06-24-21-02_40_1,Quicksilver,B,n1-standard-4-8,100.745862,43.836252,55.403042,22824,0,0,3173,0,0,0,0,0,0,0,2218,1920,68419499,67966490,87908,96233,5.669898,10.667683,15.709932,100
06-24-21-02_40_1,kripke,B,n1-standard-4-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-02_40_1,Quicksilver,A,n1-standard-4-8,23.404089,9.840249,12.839106,17704,0,0,2102,0,0,0,0,0,0,0,2245,1116,18482407,17531253,59065,60056,1.628429,2.740433,3.841169,100
06-24-21-00_31_2,kripke,B,n1-standard-2-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-00_31_2,LULESH,A,n1-standard-2-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-00_31_2,Quicksilver,C,n1-standard-2-8,317.042134,133.487404,179.417662,37520,0,0,6999,0,0,0,0,0,0,0,2270,3413,42151785,41952248,38909,48263,17.227659,33.322592,49.360975,100
06-24-21-00_31_2,LULESH,C,n1-standard-2-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-00_31_2,kripke,C,n1-standard-2-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-00_31_2,Quicksilver,B,n1-standard-2-8,163.106670,67.473193,93.295037,29552,0,0,4447,0,0,0,0,0,0,0,2253,2144,22925471,22246575,33439,38087,9.022685,17.227796,25.453872,100
06-24-21-00_31_2,Quicksilver,A,n1-standard-2-8,35.160662,14.832386,19.555235,19136,0,0,2379,0,0,0,0,0,0,0,2264,1172,6773522,6003236,24898,24916,2.316018,4.082138,5.791416,100
06-24-21-00_31_2,LULESH,B,n1-standard-2-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-00_31_2,kripke,A,n1-standard-2-8,10.462761,8.923549,0.934277,35880,0,0,6552,1,0,160,0,0,0,0,2240,1059,233566909,232698143,17972,17740,1.040602,1.538736,2.042406,100
06-24-21-06_31_2,Quicksilver,B,n1-standard-16-32,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-06_31_2,Quicksilver,A,n1-standard-16-32,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-06_31_2,Quicksilver,C,n1-standard-16-32,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-06_31_2,kripke,C,n1-standard-16-32,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-06_31_2,LULESH,B,n1-standard-16-32,585.859123,438.764524,143.081821,165340,0,0,4026642,0,0,0,0,0,0,0,2644,27192,9309775150,4465817435,2726900,2189059,3.843415,6.861078,9.877929,1000
06-24-21-06_31_2,LULESH,C,n1-standard-16-32,5690.402975,3997.050528,1666.477092,1193832,0,0,23594853,0,0,0,0,0,0,0,2537,249414,34740878103,17178337400,3761309,3990932,29.111195,57.622022,86.498150,1000
06-24-21-06_31_2,LULESH,A,n1-standard-16-32,83.911213,56.632161,25.302966,36008,0,0,2501512,0,0,0,0,0,0,0,2639,11582,2781066227,1198334841,2106712,1097522,1.037566,1.475649,1.882044,1000
06-24-21-06_31_2,kripke,B,n1-standard-16-32,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-06_31_2,kripke,A,n1-standard-16-32,2.604297,1.045461,1.033398,20572,0,0,2155,0,0,0,0,0,0,0,2668,361,143731437,120565022,103895,65127,0.806780,0.896339,0.987287,100
06-24-21-00_19_4,kripke,B,n1-standard-32-32,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-00_19_4,kripke,A,n1-standard-32-32,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-24-21-00_19_4,Quicksilver,B,n1-standard-32-32,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
